"","seqname","gene_id","start","end"
"18720","AS2_scf7180000696131","ASIC021958",463555,463707
"18723","AS2_scf7180000696131","ASIC021960",488311,488499
"18725","AS2_scf7180000696131","ASIC021961",503681,503708
"18727","AS2_scf7180000696131","ASIC021962",515092,515349
"18728","AS2_scf7180000696131","ASIC021963",529954,530256
"18729","AS2_scf7180000696131","ASIC021964",546055,546309
"18731","AS2_scf7180000696131","ASIC021965",549710,550228
"18732","AS2_scf7180000696131","ASIC021966",578888,579047
"18734","AS2_scf7180000696131","ASIC021967",581601,581875
"18736","AS2_scf7180000696131","ASIC021968",595088,595222
"18738","AS2_scf7180000696131","ASIC021969",597678,598085
"18739","AS2_scf7180000696131","ASIC025303",600854,600926
"18740","AS2_scf7180000696131","ASIC021971",601604,601696
"18742","AS2_scf7180000696131","ASIC021972",603889,603965
"18744","AS2_scf7180000696131","ASIC021973",607516,607764
"18746","AS2_scf7180000696131","ASIC021974",614821,614930
"18748","AS2_scf7180000696131","ASIC021975",615685,615921
"18749","AS2_scf7180000696131","ASIC021976",618235,618273
"18751","AS2_scf7180000696131","ASIC021977",622983,623205
"18753","AS2_scf7180000696131","ASIC021978",645327,645953
"18754","AS2_scf7180000696131","ASIC021979",685390,685535
"18756","AS2_scf7180000696131","ASIC021980",697159,697470
"18757","AS2_scf7180000696131","ASIC021982",715008,715331
"18759","AS2_scf7180000696131","ASIC021983",716985,717365
"18760","AS2_scf7180000696131","ASIC021984",738099,738173
"18762","AS2_scf7180000696131","ASIC021985",742880,742948
"18766","AS2_scf7180000696131","ASIC021986",746346,746706
"18771","AS2_scf7180000696131","ASIC021987",751229,751588
"18772","AS2_scf7180000696131","ASIC021988",752694,752817
"18777","AS2_scf7180000696131","ASIC021989",759084,759335
"18778","AS2_scf7180000696131","ASIC021991",772472,773321
"18780","AS2_scf7180000696131","ASIC021993",775803,775856
"18783","AS2_scf7180000696131","ASIC021994",782420,782532
"18786","AS2_scf7180000696131","ASIC021995",783459,783753
"18789","AS2_scf7180000696131","ASIC021996",796286,797368
"18796","AS2_scf7180000696131","ASIC021997",802838,803050
"18798","AS2_scf7180000696131","ASIC021998",815871,816335
"18799","AS2_scf7180000696131","ASIC021999",820562,821233
"18800","AS2_scf7180000696131","ASIC022000",830974,831456
"18801","AS2_scf7180000696131","ASIC022001",859772,859803
"18833","AS2_scf7180000696131","ASIC021718",916086,916315
"18856","AS2_scf7180000696131","ASIC021719",935912,936085
"18864","AS2_scf7180000696131","ASIC021720",951295,951576
"18865","AS2_scf7180000696131","ASIC021721",953677,953749
"18868","AS2_scf7180000696131","ASIC021722",954841,955347
"18874","AS2_scf7180000696131","ASIC021723",960079,960414
"18875","AS2_scf7180000696131","ASIC021724",963582,963791
"18879","AS2_scf7180000696131","ASIC021725",975829,975984
"18880","AS2_scf7180000696131","ASIC021726",984799,984984
"18883","AS2_scf7180000696131","ASIC021727",987254,987394
"18890","AS2_scf7180000696131","ASIC021729",994044,994334
"18892","AS2_scf7180000696131","ASIC021730",1010858,1011075
"18894","AS2_scf7180000696131","ASIC021731",1012702,1012773
"18896","AS2_scf7180000696131","ASIC021732",1016935,1017048
"18899","AS2_scf7180000696131","ASIC021733",1044689,1044834
"18901","AS2_scf7180000696131","ASIC021734",1049094,1049387
"18902","AS2_scf7180000696131","ASIC021735",1054830,1054887
"18904","AS2_scf7180000696131","ASIC021736",1060288,1060500
"18905","AS2_scf7180000696131","ASIC021737",1063362,1063601
"18906","AS2_scf7180000696131","ASIC021738",1072048,1072305
"18907","AS2_scf7180000696131","ASIC021740",1080438,1080524
"18910","AS2_scf7180000696131","ASIC021741",1085266,1085669
"18914","AS2_scf7180000696131","ASIC021742",1097513,1097829
"18918","AS2_scf7180000696131","ASIC021743",1098979,1099374
"18919","AS2_scf7180000696131","ASIC021744",1103435,1104151
"18922","AS2_scf7180000696131","ASIC021745",1106594,1106986
"18924","AS2_scf7180000696131","ASIC021746",1108109,1108243
"18926","AS2_scf7180000696131","ASIC021747",1109266,1109406
"18928","AS2_scf7180000696131","ASIC021748",1111230,1111361
"18930","AS2_scf7180000696131","ASIC021749",1113383,1113514
"18932","AS2_scf7180000696131","ASIC021751",1115475,1115561
"18934","AS2_scf7180000696131","ASIC021752",1117696,1117827
"18936","AS2_scf7180000696131","ASIC021753",1120451,1120582
"18938","AS2_scf7180000696131","ASIC021754",1121822,1122478
"18939","AS2_scf7180000696131","ASIC021755",1122765,1122899
"18941","AS2_scf7180000696131","ASIC021756",1126009,1126516
"18946","AS2_scf7180000696131","ASIC021757",1128887,1129333
"18947","AS2_scf7180000696131","ASIC021758",1131502,1131723
"18948","AS2_scf7180000696131","ASIC021759",1138178,1138327
"18949","AS2_scf7180000696131","ASIC021760",1158095,1158325
"18950","AS2_scf7180000696131","ASIC021762",1163543,1163630
"18952","AS2_scf7180000696131","ASIC021763",1175156,1175356
"18953","AS2_scf7180000696131","ASIC021764",1184536,1184672
"18956","AS2_scf7180000696131","ASIC021765",1285452,1286160
"18969","AS2_scf7180000696131","ASIC021766",1298125,1298194
"18971","AS2_scf7180000696131","ASIC021767",1309266,1309307
"18973","AS2_scf7180000696131","ASIC021768",1323863,1323871
"18985","AS2_scf7180000696131","ASIC021769",1334266,1334895
"18986","AS2_scf7180000696131","ASIC021770",1341310,1341444
"18988","AS2_scf7180000696131","ASIC021771",1345618,1346052
"18989","AS2_scf7180000696131","ASIC021773",1346308,1346511
"18990","AS2_scf7180000696131","ASIC021774",1346663,1346949
"18993","AS2_scf7180000696131","ASIC021775",1349880,1350581
"18994","AS2_scf7180000696131","ASIC021776",1351042,1351212
"18997","AS2_scf7180000696131","ASIC021777",1361527,1361780
"18999","AS2_scf7180000696131","ASIC021778",1364084,1364410
"19000","AS2_scf7180000696131","ASIC021779",1371002,1371092
"19002","AS2_scf7180000696131","ASIC021780",1376283,1376325
"19009","AS2_scf7180000696131","ASIC021782",1395185,1395377
"19011","AS2_scf7180000696131","ASIC021784",1399202,1399487
"19016","AS2_scf7180000696131","ASIC021785",1422008,1422043
"19018","AS2_scf7180000696131","ASIC021786",1431173,1431464
"19021","AS2_scf7180000696131","ASIC021787",1433710,1433964
"19022","AS2_scf7180000696131","ASIC021788",1435723,1436208
"19023","AS2_scf7180000696131","ASIC021789",1456210,1456359
"19024","AS2_scf7180000696131","ASIC021790",1459125,1459334
"19025","AS2_scf7180000696131","ASIC021791",1466750,1466787
"19027","AS2_scf7180000696131","ASIC021792",1473238,1473304
"19029","AS2_scf7180000696131","ASIC021793",1479005,1479049
"19047","AS2_scf7180000696131","ASIC021795",1565758,1566057
"19049","AS2_scf7180000696131","ASIC021796",1567239,1567338
"19051","AS2_scf7180000696131","ASIC021797",1568407,1568462
"19053","AS2_scf7180000696131","ASIC021798",1569450,1571147
"19054","AS2_scf7180000696131","ASIC021799",1571202,1571519
"19055","AS2_scf7180000696131","ASIC021800",1571754,1573502
"19056","AS2_scf7180000696131","ASIC021801",1575015,1575153
"19062","AS2_scf7180000696131","ASIC021802",1579139,1579369
"19064","AS2_scf7180000696131","ASIC021803",1584731,1584800
"19069","AS2_scf7180000696131","ASIC021804",1590676,1590763
"19073","AS2_scf7180000696131","ASIC021806",1596797,1596829
"19075","AS2_scf7180000696131","ASIC021807",1599056,1599226
"19080","AS2_scf7180000696131","ASIC021808",1602892,1603923
"19081","AS2_scf7180000696131","ASIC021809",1607185,1607304
"19090","AS2_scf7180000696131","ASIC021810",1623344,1624624
"19091","AS2_scf7180000696131","ASIC021811",1629536,1629745
"19094","AS2_scf7180000696131","ASIC021812",1645735,1646127
"19095","AS2_scf7180000696131","ASIC021813",1646195,1646724
"19097","AS2_scf7180000696131","ASIC021814",1661876,1662569
"19101","AS2_scf7180000696131","ASIC021815",1682781,1682794
"19105","AS2_scf7180000696131","ASIC021817",1687038,1687136
"19111","AS2_scf7180000696131","ASIC021818",1695619,1695912
"19113","AS2_scf7180000696131","ASIC021819",1700092,1700217
"19115","AS2_scf7180000696131","ASIC021820",1719897,1720141
"19117","AS2_scf7180000696131","ASIC021821",1720285,1720451
"19119","AS2_scf7180000696131","ASIC021822",1722378,1722517
"19121","AS2_scf7180000696131","ASIC021823",1724619,1724794
"19124","AS2_scf7180000696131","ASIC021824",1728284,1729057
"19125","AS2_scf7180000696131","ASIC021825",1730461,1730561
"19127","AS2_scf7180000696131","ASIC021826",1735576,1735905
"19128","AS2_scf7180000696131","ASIC021829",1738107,1738153
"19130","AS2_scf7180000696131","ASIC021830",1752482,1752757
"19131","AS2_scf7180000696131","ASIC021831",1782598,1782906
"19132","AS2_scf7180000696131","ASIC021832",1790774,1791172
"19133","AS2_scf7180000696131","ASIC021833",1798784,1799113
"19134","AS2_scf7180000696131","ASIC021834",1805398,1805435
"19136","AS2_scf7180000696131","ASIC021835",1836437,1836473
"19139","AS2_scf7180000696131","ASIC021836",1858788,1858911
"19141","AS2_scf7180000696131","ASIC021837",1872802,1873314
"19142","AS2_scf7180000696131","ASIC021838",1880650,1881738
"19143","AS2_scf7180000696131","ASIC021840",1884583,1884807
"19144","AS2_scf7180000696131","ASIC021841",1892328,1892724
"19146","AS2_scf7180000696131","ASIC021842",1899027,1899182
"19147","AS2_scf7180000696131","ASIC021843",1902311,1902700
"19148","AS2_scf7180000696131","ASIC021844",1924922,1925116
"19151","AS2_scf7180000696131","ASIC021845",1927569,1927671
"19153","AS2_scf7180000696131","ASIC021846",1930118,1930313
"19155","AS2_scf7180000696131","ASIC021847",1936219,1936521
"19156","AS2_scf7180000696131","ASIC021848",1939008,1939251
"19158","AS2_scf7180000696131","ASIC021849",1962995,1963417
"19159","AS2_scf7180000696131","ASIC021851",1970024,1970353
"19160","AS2_scf7180000696131","ASIC021852",1986875,1987144
"19161","AS2_scf7180000696131","ASIC021853",1987954,1988217
"19162","AS2_scf7180000696131","ASIC021854",2025113,2025808
"19163","AS2_scf7180000696131","ASIC021855",2031021,2031212
"19164","AS2_scf7180000696131","ASIC021856",2036539,2036611
"19166","AS2_scf7180000696131","ASIC021857",2037169,2037377
"19168","AS2_scf7180000696131","ASIC021858",2043048,2043239
"19170","AS2_scf7180000696131","ASIC021859",2043675,2043986
"19171","AS2_scf7180000696131","ASIC021860",2045569,2045627
"19175","AS2_scf7180000696131","ASIC021862",2049889,2050363
"19178","AS2_scf7180000696131","ASIC021863",2052074,2052172
"19181","AS2_scf7180000696131","ASIC021864",2056332,2056382
"19186","AS2_scf7180000696131","ASIC021865",2056878,2057321
"19187","AS2_scf7180000696131","ASIC021866",2061840,2061879
"19193","AS2_scf7180000696131","ASIC021867",2062374,2062470
"19195","AS2_scf7180000696131","ASIC021868",2067381,2067447
"19197","AS2_scf7180000696131","ASIC021869",2068835,2068904
"19201","AS2_scf7180000696131","ASIC021870",2073695,2075425
"19202","AS2_scf7180000696131","ASIC021871",2076053,2078902
"19203","AS2_scf7180000696131","ASIC021873",2079834,2080552
"19205","AS2_scf7180000696131","ASIC021874",2084366,2084574
"19208","AS2_scf7180000696131","ASIC021875",2086259,2086287
"19210","AS2_scf7180000696131","ASIC021876",2086754,2087122
"19211","AS2_scf7180000696131","ASIC021877",2089370,2089733
"19214","AS2_scf7180000696131","ASIC021878",2093661,2094688
"19216","AS2_scf7180000696131","ASIC021879",2106645,2106773
"19218","AS2_scf7180000696131","ASIC021880",2118049,2118352
"19221","AS2_scf7180000696131","ASIC021881",2120248,2120775
"19223","AS2_scf7180000696131","ASIC021882",2128780,2128842
"19226","AS2_scf7180000696131","ASIC021884",2139238,2139460
"19230","AS2_scf7180000696131","ASIC021885",2143667,2144020
"19231","AS2_scf7180000696131","ASIC021886",2149844,2150725
"19232","AS2_scf7180000696131","ASIC021887",2156660,2157808
"19238","AS2_scf7180000696131","ASIC021888",2166438,2166467
"19244","AS2_scf7180000696131","ASIC021889",2167198,2167219
"19247","AS2_scf7180000696131","ASIC021890",2176815,2178416
"19248","AS2_scf7180000696131","ASIC021891",2181604,2181719
"19250","AS2_scf7180000696131","ASIC021892",2191375,2191462
"19256","AS2_scf7180000696131","ASIC021893",2203398,2203793
"19257","AS2_scf7180000696131","ASIC021895",2206155,2206238
"19259","AS2_scf7180000696131","ASIC021896",2208205,2208429
"19262","AS2_scf7180000696131","ASIC021897",2210681,2210858
"19266","AS2_scf7180000696131","ASIC021899",2225507,2225516
"19271","AS2_scf7180000696131","ASIC021901",2231432,2232439
"19272","AS2_scf7180000696131","ASIC021902",2232838,2233851
"19273","AS2_scf7180000696131","ASIC021903",2240899,2241052
"19277","AS2_scf7180000696131","ASIC021904",2246410,2246508
"19279","AS2_scf7180000696131","ASIC021906",2251694,2251732
"19287","AS2_scf7180000696131","ASIC021907",2255215,2255329
"19289","AS2_scf7180000696131","ASIC021908",2258764,2258798
"19291","AS2_scf7180000696131","ASIC021909",2265983,2266418
"19294","AS2_scf7180000696131","ASIC021910",2272609,2272660
"19296","AS2_scf7180000696131","ASIC021911",2280190,2280357
"19297","AS2_scf7180000696131","ASIC021912",2281684,2282031
"19298","AS2_scf7180000696131","ASIC021913",2282599,2282763
"19299","AS2_scf7180000696131","ASIC021914",2286993,2287035
"19301","AS2_scf7180000696131","ASIC021915",2294104,2294463
"19304","AS2_scf7180000696131","ASIC021917",2296229,2296588
"19307","AS2_scf7180000696131","ASIC021918",2298645,2298726
"19310","AS2_scf7180000696131","ASIC021920",2312782,2313048
"19311","AS2_scf7180000696131","ASIC021921",2314299,2314529
"19312","AS2_scf7180000696131","ASIC021923",2349606,2349825
"19317","AS2_scf7180000696131","ASIC021924",2355722,2356278
"19322","AS2_scf7180000695941","ASIC010899",35576,35642
"19324","AS2_scf7180000695941","ASIC010902",50449,50583
"19326","AS2_scf7180000695941","ASIC010903",56494,56621
"19328","AS2_scf7180000695941","ASIC010904",72396,72405
"19331","AS2_scf7180000695941","ASIC010905",99173,99368
"19333","AS2_scf7180000695941","ASIC010878",133791,134175
"19338","AS2_scf7180000695941","ASIC010879",137033,137491
"19339","AS2_scf7180000695941","ASIC010880",157003,157191
"19354","AS2_scf7180000695941","ASIC010881",166450,166479
"19357","AS2_scf7180000695941","ASIC010882",167548,167558
"19359","AS2_scf7180000695941","ASIC010883",168000,170052
"19361","AS2_scf7180000695941","ASIC010884",198608,198805
"19365","AS2_scf7180000695941","ASIC025254",295537,295620
"19366","AS2_scf7180000695941","ASIC025353",295537,295620
"19367","AS2_scf7180000695941","ASIC010885",326132,326406
"19373","AS2_scf7180000695941","ASIC010886",407667,408306
"19376","AS2_scf7180000695941","ASIC010887",489101,489286
"19377","AS2_scf7180000695941","ASIC010889",575549,575755
"19378","AS2_scf7180000695941","ASIC010890",577206,577232
"19380","AS2_scf7180000695941","ASIC010891",614315,614833
"19383","AS2_scf7180000695941","ASIC010892",661936,662983
"19385","AS2_scf7180000695941","ASIC010893",681734,682595
"19388","AS2_scf7180000695941","ASIC025330",711545,711621
"19389","AS2_scf7180000695941","ASIC025335",711546,711620
"19390","AS2_scf7180000695941","ASIC010894",720346,720780
"19391","AS2_scf7180000695941","ASIC010895",728581,729232
"19396","AS2_scf7180000695941","ASIC010896",760049,760169
"19398","AS2_scf7180000695941","ASIC010897",763910,764177
"19401","AS2_scf7180000695941","ASIC010898",773477,773806
"19402","AS2_scf7180000696018","ASIC013876",7702,7950
"19405","AS2_scf7180000696018","ASIC013887",47835,48050
"19422","AS2_scf7180000696018","ASIC013898",60405,60578
"19423","AS2_scf7180000696018","ASIC013909",61650,61714
"19426","AS2_scf7180000696018","ASIC013917",62205,62630
"19427","AS2_scf7180000696018","ASIC013918",91504,91599
"19429","AS2_scf7180000696018","ASIC013919",93100,93185
"19432","AS2_scf7180000696018","ASIC013920",93575,94189
"19433","AS2_scf7180000696018","ASIC013877",98288,98476
"19435","AS2_scf7180000696018","ASIC013878",100370,100707
"19437","AS2_scf7180000696018","ASIC013879",107565,107787
"19441","AS2_scf7180000696018","ASIC013880",116026,116116
"19443","AS2_scf7180000696018","ASIC013881",117984,118180
"19445","AS2_scf7180000696018","ASIC013882",121479,121690
"19447","AS2_scf7180000696018","ASIC013883",123506,123802
"19448","AS2_scf7180000696018","ASIC013884",134984,135133
"19453","AS2_scf7180000696018","ASIC013885",144223,144441
"19454","AS2_scf7180000696018","ASIC013886",149624,149865
"19456","AS2_scf7180000696018","ASIC013888",155823,155885
"19460","AS2_scf7180000696018","ASIC013889",180820,180924
"19464","AS2_scf7180000696018","ASIC013890",189402,189608
"19468","AS2_scf7180000696018","ASIC013891",195205,195341
"19470","AS2_scf7180000696018","ASIC013892",217834,217980
"19473","AS2_scf7180000696018","ASIC013893",229804,230370
"19478","AS2_scf7180000696018","ASIC013894",237569,237588
"19480","AS2_scf7180000696018","ASIC013895",243021,243536
"19481","AS2_scf7180000696018","ASIC013896",248103,248419
"19486","AS2_scf7180000696018","ASIC013897",254138,254189
"19494","AS2_scf7180000696018","ASIC013899",268460,268528
"19497","AS2_scf7180000696018","ASIC013900",270162,270961
"19500","AS2_scf7180000696018","ASIC013901",274141,274430
"19504","AS2_scf7180000696018","ASIC013902",277483,278312
"19508","AS2_scf7180000696018","ASIC013903",280331,283642
"19509","AS2_scf7180000696018","ASIC013904",315363,315493
"19517","AS2_scf7180000696018","ASIC013905",338304,338767
"19525","AS2_scf7180000696018","ASIC013906",361275,362048
"19526","AS2_scf7180000696018","ASIC013907",366445,366653
"19529","AS2_scf7180000696018","ASIC013908",377941,378012
"19532","AS2_scf7180000696018","ASIC013910",381018,381567
"19534","AS2_scf7180000696018","ASIC013911",383876,384052
"19535","AS2_scf7180000696018","ASIC013912",391627,392204
"19539","AS2_scf7180000696018","ASIC013913",393284,393298
"19542","AS2_scf7180000696018","ASIC013914",395524,396864
"19543","AS2_scf7180000696018","ASIC013915",405603,405880
"19548","AS2_scf7180000696001","ASIC012692",10792,11021
"19550","AS2_scf7180000696001","ASIC012703",33986,34052
"19552","AS2_scf7180000696001","ASIC012714",55907,56983
"19553","AS2_scf7180000696001","ASIC012725",92446,92452
"19559","AS2_scf7180000696001","ASIC012736",108362,108461
"19571","AS2_scf7180000696001","ASIC012747",113710,113978
"19574","AS2_scf7180000696001","ASIC012754",116466,116616
"19576","AS2_scf7180000696001","ASIC012755",119034,119246
"19578","AS2_scf7180000696001","ASIC012693",142464,142679
"19583","AS2_scf7180000696001","ASIC012694",160430,160582
"19584","AS2_scf7180000696001","ASIC012695",206977,207149
"19589","AS2_scf7180000696001","ASIC012696",232706,232759
"19597","AS2_scf7180000696001","ASIC012697",245363,245485
"19604","AS2_scf7180000696001","ASIC012698",246877,247004
"19607","AS2_scf7180000696001","ASIC012699",247292,247894
"19608","AS2_scf7180000696001","ASIC012700",250624,250802
"19613","AS2_scf7180000696001","ASIC012701",251295,252461
"19614","AS2_scf7180000696001","ASIC012702",259527,259566
"19625","AS2_scf7180000696001","ASIC012704",260618,260640
"19629","AS2_scf7180000696001","ASIC012705",265076,267861
"19631","AS2_scf7180000696001","ASIC012706",273170,274446
"19633","AS2_scf7180000696001","ASIC012707",277148,277313
"19644","AS2_scf7180000696001","ASIC012708",293748,294066
"19650","AS2_scf7180000696001","ASIC012709",298632,298734
"19654","AS2_scf7180000696001","ASIC012710",300372,300717
"19656","AS2_scf7180000696001","ASIC012711",301665,302028
"19660","AS2_scf7180000696001","ASIC012712",308104,308616
"19661","AS2_scf7180000696001","ASIC012713",309694,311598
"19662","AS2_scf7180000696001","ASIC012715",312989,313091
"19664","AS2_scf7180000696001","ASIC025013",314443,314515
"19665","AS2_scf7180000696001","ASIC025319",315560,315631
"19666","AS2_scf7180000696001","ASIC012716",316028,316240
"19667","AS2_scf7180000696001","ASIC025431",317059,317130
"19668","AS2_scf7180000696001","ASIC012717",317586,317765
"19669","AS2_scf7180000696001","ASIC012718",323688,324023
"19670","AS2_scf7180000696001","ASIC012719",329584,329760
"19671","AS2_scf7180000696001","ASIC012720",334389,335378
"19674","AS2_scf7180000696001","ASIC012721",335960,337039
"19675","AS2_scf7180000696001","ASIC012722",344546,344577
"19679","AS2_scf7180000696001","ASIC012723",353110,353135
"19681","AS2_scf7180000696001","ASIC012724",354747,354896
"19685","AS2_scf7180000696001","ASIC012726",376880,377227
"19687","AS2_scf7180000696001","ASIC012727",378693,379700
"19688","AS2_scf7180000696001","ASIC012728",381453,382400
"19689","AS2_scf7180000696001","ASIC012729",398621,399437
"19691","AS2_scf7180000696001","ASIC012730",408036,408296
"19693","AS2_scf7180000696001","ASIC012731",410092,410670
"19695","AS2_scf7180000696001","ASIC012732",414924,415199
"19697","AS2_scf7180000696001","ASIC012733",441120,441272
"19698","AS2_scf7180000696001","ASIC012734",460025,460240
"19699","AS2_scf7180000696001","ASIC012735",492020,492632
"19701","AS2_scf7180000696001","ASIC012737",504523,505311
"19704","AS2_scf7180000696001","ASIC012738",523903,524310
"19705","AS2_scf7180000696001","ASIC012739",533487,533642
"19706","AS2_scf7180000696001","ASIC012740",554570,554827
"19707","AS2_scf7180000696001","ASIC012741",583656,583817
"19708","AS2_scf7180000696001","ASIC012742",589335,589532
"19709","AS2_scf7180000696001","ASIC012743",607345,607598
"19711","AS2_scf7180000696001","ASIC012744",651252,652334
"19712","AS2_scf7180000696001","ASIC012745",656369,657442
"19713","AS2_scf7180000696001","ASIC012746",664551,665532
"19715","AS2_scf7180000696001","ASIC012748",674881,675675
"19718","AS2_scf7180000696001","ASIC012749",712873,712999
"19720","AS2_scf7180000696001","ASIC012750",717030,717179
"19722","AS2_scf7180000696001","ASIC012751",717967,719001
"19723","AS2_scf7180000696001","ASIC012752",725046,725873
"19724","AS2_scf7180000696001","ASIC012753",767463,767778
"19728","AS2_scf7180000695556","ASIC005016",23785,23859
"19730","AS2_scf7180000695556","ASIC005027",24544,24745
"19733","AS2_scf7180000695556","ASIC005038",50374,50405
"19735","AS2_scf7180000695556","ASIC005049",50961,51015
"19737","AS2_scf7180000695556","ASIC005060",51389,51451
"19740","AS2_scf7180000695556","ASIC005071",62502,62604
"19744","AS2_scf7180000695556","ASIC005082",69674,70765
"19747","AS2_scf7180000695556","ASIC005093",70890,71333
"19748","AS2_scf7180000695556","ASIC004949",81481,81735
"19754","AS2_scf7180000695556","ASIC004960",86018,88078
"19756","AS2_scf7180000695556","ASIC004971",88740,89319
"19758","AS2_scf7180000695556","ASIC004982",89950,89965
"19762","AS2_scf7180000695556","ASIC004993",92452,92621
"19765","AS2_scf7180000695556","ASIC005004",101418,101486
"19767","AS2_scf7180000695556","ASIC005012",136911,137313
"19770","AS2_scf7180000695556","ASIC005013",143126,144019
"19776","AS2_scf7180000695556","ASIC005014",180286,180666
"19777","AS2_scf7180000695556","ASIC005015",188767,189042
"19778","AS2_scf7180000695556","ASIC005017",203850,203889
"19780","AS2_scf7180000695556","ASIC005018",211886,213595
"19781","AS2_scf7180000695556","ASIC005019",276309,276694
"19785","AS2_scf7180000695556","ASIC005020",279130,279469
"19788","AS2_scf7180000695556","ASIC005021",282636,284930
"19790","AS2_scf7180000695556","ASIC005022",292988,293006
"19799","AS2_scf7180000695556","ASIC005023",318703,319760
"19801","AS2_scf7180000695556","ASIC005024",320524,321587
"19803","AS2_scf7180000695556","ASIC005025",325499,325702
"19805","AS2_scf7180000695556","ASIC005026",336189,336287
"19807","AS2_scf7180000695556","ASIC005028",337253,337754
"19810","AS2_scf7180000695556","ASIC025112",341834,341905
"19811","AS2_scf7180000695556","ASIC005030",373862,374161
"19812","AS2_scf7180000695556","ASIC005031",411767,411780
"19814","AS2_scf7180000695556","ASIC005032",422150,422425
"19816","AS2_scf7180000695556","ASIC005034",493917,494171
"19817","AS2_scf7180000695556","ASIC005035",577718,577816
"19819","AS2_scf7180000695556","ASIC005036",634094,634109
"19823","AS2_scf7180000695556","ASIC005037",646015,646316
"19826","AS2_scf7180000695556","ASIC005039",682667,682879
"19827","AS2_scf7180000695556","ASIC005040",701095,701368
"19830","AS2_scf7180000695556","ASIC005041",712837,712855
"19832","AS2_scf7180000695556","ASIC005042",719856,719869
"19835","AS2_scf7180000695556","ASIC005043",726829,727130
"19838","AS2_scf7180000695556","ASIC005044",746427,747219
"19840","AS2_scf7180000695556","ASIC005045",749175,749850
"19843","AS2_scf7180000695556","ASIC005046",751668,751796
"19846","AS2_scf7180000695556","ASIC005047",753666,753746
"19848","AS2_scf7180000695556","ASIC005048",757317,757430
"19851","AS2_scf7180000695556","ASIC005050",757776,758064
"19854","AS2_scf7180000695556","ASIC005051",762592,762732
"19857","AS2_scf7180000695556","ASIC005052",767460,767522
"19861","AS2_scf7180000695556","ASIC005053",774029,777502
"19866","AS2_scf7180000695556","ASIC005054",782758,782799
"19869","AS2_scf7180000695556","ASIC005055",787210,787288
"19872","AS2_scf7180000695556","ASIC005056",789837,790751
"19873","AS2_scf7180000695556","ASIC005057",790908,791882
"19874","AS2_scf7180000695556","ASIC005058",793183,793222
"19876","AS2_scf7180000695556","ASIC005059",794995,796005
"19877","AS2_scf7180000695556","ASIC005061",796770,797789
"19878","AS2_scf7180000695556","ASIC005062",799424,799472
"19880","AS2_scf7180000695556","ASIC005063",800400,800448
"19883","AS2_scf7180000695556","ASIC005064",801889,802911
"19884","AS2_scf7180000695556","ASIC005065",806547,806696
"19885","AS2_scf7180000695556","ASIC005066",841710,843509
"19886","AS2_scf7180000695556","ASIC005067",859799,860068
"19893","AS2_scf7180000695556","ASIC005068",868362,868498
"19896","AS2_scf7180000695556","ASIC005069",876771,876845
"19903","AS2_scf7180000695556","ASIC005070",877200,877337
"19905","AS2_scf7180000695556","ASIC005072",879248,879293
"19909","AS2_scf7180000695556","ASIC005073",893377,894018
"19916","AS2_scf7180000695556","ASIC025361",883272,883465
"19917","AS2_scf7180000695556","ASIC005074",895195,895242
"19920","AS2_scf7180000695556","ASIC005075",898790,898825
"19924","AS2_scf7180000695556","ASIC005076",930076,930096
"19949","AS2_scf7180000695556","ASIC005077",935908,936147
"19950","AS2_scf7180000695556","ASIC005078",952126,952302
"19951","AS2_scf7180000695556","ASIC005079",956765,957397
"19952","AS2_scf7180000695556","ASIC005080",1012805,1012816
"19966","AS2_scf7180000695556","ASIC005081",1031935,1031952
"19971","AS2_scf7180000695556","ASIC005083",1034823,1035585
"19975","AS2_scf7180000695556","ASIC005084",1040294,1040811
"19977","AS2_scf7180000695556","ASIC005085",1055357,1055680
"19978","AS2_scf7180000695556","ASIC005086",1066372,1066437
"19981","AS2_scf7180000695556","ASIC005087",1074861,1074966
"19989","AS2_scf7180000695556","ASIC005088",1076115,1076408
"19993","AS2_scf7180000695556","ASIC005089",1090303,1090470
"19997","AS2_scf7180000695556","ASIC005090",1096316,1096636
"19998","AS2_scf7180000695556","ASIC005091",1104874,1105146
"20002","AS2_scf7180000695556","ASIC005092",1109153,1109386
"20003","AS2_scf7180000695556","ASIC005094",1140906,1141064
"20005","AS2_scf7180000695556","ASIC005095",1143396,1143457
"20007","AS2_scf7180000695556","ASIC005096",1145623,1145631
"20010","AS2_scf7180000695556","ASIC005097",1175669,1176506
"20013","AS2_scf7180000695556","ASIC005098",1179050,1179598
"20015","AS2_scf7180000695556","ASIC005099",1183583,1183985
"20018","AS2_scf7180000695556","ASIC005100",1184897,1184908
"20021","AS2_scf7180000695556","ASIC005101",1186482,1187348
"20023","AS2_scf7180000695556","ASIC005102",1188990,1189003
"20025","AS2_scf7180000695556","ASIC004950",1197718,1197960
"20026","AS2_scf7180000695556","ASIC004951",1211858,1212159
"20028","AS2_scf7180000695556","ASIC004952",1220394,1220738
"20029","AS2_scf7180000695556","ASIC004954",1246652,1247195
"20033","AS2_scf7180000695556","ASIC004955",1255396,1255456
"20037","AS2_scf7180000695556","ASIC004956",1267301,1267328
"20039","AS2_scf7180000695556","ASIC004957",1275626,1276112
"20041","AS2_scf7180000695556","ASIC004958",1286965,1287180
